ID,Name,Description,Category,Flow type,CAS number,Chem. formula,Reference flow property
a48b961f-afe0-3e02-baa0-69747e4a6394,Tricyclazole,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,041814-78-2,,Mass
be9710c6-c882-320a-b771-26672983e351,Tricyclazole,,Elementary flows/Emission to soil/industrial,elementary,041814-78-2,,Mass
545d1c9e-5018-3343-944f-5d038777cf4a,Tricyclazole,,Elementary flows/Emission to air/indoor,elementary,041814-78-2,,Mass
b17f2a3c-bdc5-32de-9d00-3dbd7072b814,Tricyclazole,,Elementary flows/Emission to air/unspecified,elementary,041814-78-2,,Mass
ca9bf0ff-74c1-34c6-bb22-015df4833e7c,Tricyclazole,,Elementary flows/Emission to water/river,elementary,041814-78-2,,Mass
d44e24fb-77db-3535-b990-70e019cba574,Tricyclazole,,Elementary flows/Emission to water/unspecified,elementary,041814-78-2,,Mass
7161a352-12be-3435-863c-008ba883ac07,Tricyclazole,,Elementary flows/Emission to soil/forestry,elementary,041814-78-2,,Mass
6d4c323f-2b85-3c29-9831-223f79f2f939,Tricyclazole,,"Elementary flows/Emission to air/low population density, long-term",elementary,041814-78-2,,Mass
df20fc0e-66f8-3416-b141-be5794aaeb41,Tricyclazole,,Elementary flows/Emission to soil/agricultural,elementary,041814-78-2,,Mass
ea63d5e5-40fc-3f5d-87e9-20c1107c4dc5,Tricyclazole,,"Elementary flows/Emission to water/ground water, long-term",elementary,041814-78-2,,Mass
99453a6c-3e02-3834-9106-a4a7dc9f768b,Tricyclazole,,Elementary flows/Emission to air/low population density,elementary,041814-78-2,,Mass
68557932-4738-43c3-a7b5-8c522b5c9039,TRICYCLAZOLE,,Elementary flows/Emission to soil/unspecified,elementary,041814-78-2,,Mass
7fc223f8-4980-3ef0-8238-4454d97850e6,Tricyclazole,,Elementary flows/Emission to water/ocean,elementary,041814-78-2,,Mass
4c9ed812-d17a-34a6-933a-57f06d0f09de,Tricyclene,,Elementary flows/Emission to water/unspecified,elementary,000508-32-7,,Mass
b931e2dc-7f7e-3791-8062-265237dad01b,Tricyclene,,Elementary flows/Emission to air/indoor,elementary,000508-32-7,,Mass
894e7eb5-2b95-32da-af31-02af7520d997,Tricyclene,,Elementary flows/Emission to water/ocean,elementary,000508-32-7,,Mass
5cc9e18d-076a-4d49-853e-4baa0c61a53c,Tricyclene,,Elementary flows/Emission to soil/unspecified,elementary,000508-32-7,,Mass
485e622e-aa92-3e45-8035-f8370d76c28f,Tricyclene,,Elementary flows/Emission to air/high population density,elementary,000508-32-7,,Mass
b572a91b-1596-3588-a620-71df8caed6a6,Tricyclene,,Elementary flows/Emission to air/low population density,elementary,000508-32-7,,Mass
7bdd997b-5d61-34a4-9bf2-008be62aba66,Tricyclene,,"Elementary flows/Emission to water/ground water, long-term",elementary,000508-32-7,,Mass
d8cc009e-cf90-3280-9b0b-a186247f42d6,Tricyclene,,"Elementary flows/Emission to air/low population density, long-term",elementary,000508-32-7,,Mass
a150c046-2a13-338c-8fe4-5d19c98f86a2,Tricyclene,,Elementary flows/Emission to soil/agricultural,elementary,000508-32-7,,Mass
66c82c14-2373-30bb-a126-70cfb30008d4,Tricyclene,,Elementary flows/Emission to water/river,elementary,000508-32-7,,Mass
f907b49a-a976-3048-8466-c9e10561e8f0,Tricyclene,,Elementary flows/Emission to soil/forestry,elementary,000508-32-7,,Mass
75d00bd6-316c-381a-8a70-c0849c918f8f,Tricyclene,,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000508-32-7,,Mass
fa0921b4-7f60-3bab-97a5-4ebec6e14bf0,Tricyclene,,Elementary flows/Emission to soil/industrial,elementary,000508-32-7,,Mass
897ab3d3-6689-3ef2-99a2-004dd1e6e2ac,Tricyclene,,Elementary flows/Emission to air/unspecified,elementary,000508-32-7,,Mass
0bc20fea-a15d-3509-a11d-3897d6d8ca4d,"Tricyclo[3,3,1,1]decane",,"Elementary flows/Emission to air/low population density, long-term",elementary,000281-23-2,,Mass
b8e379f1-25c9-31e4-8836-3071de17cf4d,"Tricyclo[3,3,1,1]decane",,Elementary flows/Emission to soil/industrial,elementary,000281-23-2,,Mass
ae54a3ea-f868-36ee-b9f7-8a379426d321,"Tricyclo[3,3,1,1]decane",,"Elementary flows/Emission to water/ground water, long-term",elementary,000281-23-2,,Mass
1e515e98-d158-3710-9c50-0c81771de74e,"Tricyclo[3,3,1,1]decane",,Elementary flows/Emission to soil/agricultural,elementary,000281-23-2,,Mass
0f21ff56-9b6d-31a3-b1d4-5e0dcdf6f9e6,"Tricyclo[3,3,1,1]decane",,Elementary flows/Emission to air/indoor,elementary,000281-23-2,,Mass
453398c5-80c9-3a4f-9d8d-b03ccf77819c,"Tricyclo[3,3,1,1]decane",,Elementary flows/Emission to water/ocean,elementary,000281-23-2,,Mass
e618f8c1-70de-34d3-b03a-89d29dff7ae6,"Tricyclo[3,3,1,1]decane",,Elementary flows/Emission to air/lower stratosphere + upper troposphere,elementary,000281-23-2,,Mass
18efaed6-12f5-396f-abe0-ec34a77dac09,"Tricyclo[3,3,1,1]decane",,Elementary flows/Emission to air/unspecified,elementary,000281-23-2,,Mass
1365f839-982f-3535-8ccf-60cff6ec83ec,"Tricyclo[3,3,1,1]decane",,Elementary flows/Emission to soil/forestry,elementary,000281-23-2,,Mass
77ef63ba-bed9-31a1-ac20-24505e9b7e66,"Tricyclo[3,3,1,1]decane",,Elementary flows/Emission to air/high population density,elementary,000281-23-2,,Mass
1ffdb01d-e167-3f4a-adcf-ca893adfe01e,"Tricyclo[3,3,1,1]decane",,Elementary flows/Emission to water/unspecified,elementary,000281-23-2,,Mass
f0a7b032-571c-4846-97b3-06e87b32981a,"TRICYCLO[3,3,1,1]DECANE",,Elementary flows/Emission to soil/unspecified,elementary,000281-23-2,,Mass
116c0d08-b362-3338-b4ae-30593e57608a,"Tricyclo[3,3,1,1]decane",,Elementary flows/Emission to air/low population density,elementary,000281-23-2,,Mass
2c250c57-d7c8-3b92-a182-79c76ed0144d,"Tricyclo[3,3,1,1]decane",,Elementary flows/Emission to water/river,elementary,000281-23-2,,Mass
df5d6b5b-d285-3771-9ca3-bbbe69b85e06,"Tricycloalkanes, C12",,Elementary flows/Emission to air/unspecified,elementary,,,Mass
798031cb-7c45-3917-9c37-d31a0ea40744,"Tricycloalkanes, C13",,Elementary flows/Emission to air/unspecified,elementary,,,Mass
4718b2b4-7cf9-3bdb-97b1-2630d9146604,"Tricycloalkanes, C14",,Elementary flows/Emission to air/unspecified,elementary,,,Mass
42d9ad84-026b-32c5-a3bc-77ace3bb4159,"Tricycloalkanes, C15",,Elementary flows/Emission to air/unspecified,elementary,,,Mass
450694fd-28f4-33f3-b13f-ca2a9974965b,"Tricycloalkanes, C16",,Elementary flows/Emission to air/unspecified,elementary,,,Mass
